SN: 20240004,,,,,,,,,,,,,,
Software version: 3.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
millis,stampunix,datetime,RH,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle,,
2451998,1721637611, 2024/7/22 8:40:11,46.98,32.78,337.69,2073.56,3789.06,42.55,32.4,428,1225,1,,
2453999,1721637613, 2024/7/22 8:40:13,46.96,32.78,337.88,2073.75,3789.06,42.55,32.4,428,1226,1,,
2455999,1721637615, 2024/7/22 8:40:15,46.93,32.76,337.88,2073.37,3793.95,42.55,32.4,428,1227,1,,
2457999,1721637617, 2024/7/22 8:40:17,47.02,32.77,337.88,2073.37,3789.06,42.55,32.4,428,1228,1,,
2459999,1721637619, 2024/7/22 8:40:19,47.1,32.8,337.88,2073.56,3793.95,42.55,32.4,428,1229,1,,
2462000,1721637621, 2024/7/22 8:40:21,47.16,32.78,337.88,2073.75,3789.06,42.55,32.4,428,1230,1,,
2463998,1721637623, 2024/7/22 8:40:23,47.18,32.79,337.88,2073.94,3789.06,42.55,32.4,428,1231,1,,
2465999,1721637625, 2024/7/22 8:40:25,47.24,32.74,337.88,2073.75,3789.06,42.55,32.4,428,1232,1,,
2467999,1721637627, 2024/7/22 8:40:27,47.38,32.78,337.88,2073.94,3793.95,42.55,32.4,428,1233,1,,
2469999,1721637629, 2024/7/22 8:40:29,47.44,32.79,337.88,2074.31,3789.06,42.55,32.4,428,1234,1,,
2471999,1721637631, 2024/7/22 8:40:31,47.44,32.8,337.88,2074.12,3793.95,42.55,32.4,428,1235,1,,
2474000,1721637633, 2024/7/22 8:40:33,47.37,32.79,337.69,2074.12,3793.95,42.55,32.4,428,1236,1,,
2476000,1721637635, 2024/7/22 8:40:35,47.3,32.75,337.5,2074.31,3793.95,42.55,32.4,428,1237,1,,
2477999,1721637637, 2024/7/22 8:40:37,47.29,32.78,337.69,2074.31,3793.95,42.55,32.4,428,1238,1,,
2479998,1721637639, 2024/7/22 8:40:39,47.35,32.78,337.69,2074.31,3789.06,42.55,32.4,428,1239,1,,
2481998,1721637641, 2024/7/22 8:40:41,47.4,32.82,337.69,2074.69,3789.06,42.55,32.4,428,1240,1,,
2483999,1721637643, 2024/7/22 8:40:43,47.39,32.82,337.69,2074.69,3793.95,42.55,32.4,428,1241,1,,
2485998,1721637645, 2024/7/22 8:40:45,47.38,32.82,337.69,2075.06,3793.95,42.55,32.4,428,1242,1,,
2487999,1721637647, 2024/7/22 8:40:47,47.42,32.84,337.69,2075.06,3798.83,42.55,32.4,428,1243,1,,
2489999,1721637649, 2024/7/22 8:40:49,47.39,32.82,337.88,2075.06,3793.95,42.55,32.4,428,1244,1,,
2492000,1721637651, 2024/7/22 8:40:51,47.28,32.79,337.69,2074.87,3793.95,42.55,32.4,428,1245,1,,
2493999,1721637653, 2024/7/22 8:40:53,47.17,32.82,337.69,2075.06,3793.95,42.55,32.4,428,1246,1,,
2495998,1721637655, 2024/7/22 8:40:55,47.1,32.79,337.69,2075.06,3798.83,42.55,32.4,428,1247,1,,
2497999,1721637657, 2024/7/22 8:40:57,47.1,32.81,337.5,2074.87,3793.95,42.55,32.4,428,1248,1,,
2499999,1721637659, 2024/7/22 8:40:59,47.03,32.82,337.5,2075.06,3793.95,42.55,32.4,428,1249,1,,
2501999,1721637661, 2024/7/22 8:41:1,46.93,32.83,337.5,2075.44,3789.06,42.55,32.4,428,1250,1,,
2503999,1721637663, 2024/7/22 8:41:3,46.9,32.83,338.06,2075.81,3774.41,42.55,32.82,428,1251,1,,
2506000,1721637665, 2024/7/22 8:41:5,46.73,32.87,338.06,2075.81,3681.64,42.55,32.82,428,1252,1,,
2507999,1721637667, 2024/7/22 8:41:7,46.53,32.83,338.06,2075.81,3681.64,42.55,32.82,428,1253,1,,
2509999,1721637669, 2024/7/22 8:41:9,46.52,32.83,338.06,2075.81,3681.64,42.55,32.82,428,1254,1,,
2511998,1721637671, 2024/7/22 8:41:11,46.56,32.86,338.06,2075.81,3681.64,42.55,32.82,428,1255,1,,
2513999,1721637673, 2024/7/22 8:41:13,46.42,32.85,338.06,2075.81,3686.52,42.55,32.82,428,1256,1,,
2515999,1721637675, 2024/7/22 8:41:15,46.41,32.84,338.06,2076,3691.41,42.55,32.82,428,1257,1,,
2518000,1721637677, 2024/7/22 8:41:17,46.36,32.83,337.5,2075.44,3789.06,42.55,32.82,428,1258,1,,
2519999,1721637679, 2024/7/22 8:41:19,46.37,32.82,337.31,2075.44,3793.95,42.55,32.82,428,1259,1,,
2522000,1721637681, 2024/7/22 8:41:21,46.34,32.84,337.31,2075.44,3793.95,42.55,32.82,428,1260,1,,
2523999,1721637683, 2024/7/22 8:41:23,46.36,32.82,337.31,2075.44,3789.06,41.18,32.82,425,1261,1,,
2526000,1721637685, 2024/7/22 8:41:25,46.39,32.82,337.31,2075.25,3793.95,41.18,32.82,425,1262,1,,
2527998,1721637687, 2024/7/22 8:41:27,46.45,32.82,337.13,2075.44,3793.95,41.18,32.82,425,1263,1,,
2529999,1721637689, 2024/7/22 8:41:29,46.45,32.81,336.75,2075.25,3789.06,41.18,32.82,425,1264,1,,
2531999,1721637691, 2024/7/22 8:41:31,46.43,32.82,336.56,2074.69,3789.06,41.18,32.82,425,1265,1,,
2533999,1721637693, 2024/7/22 8:41:33,46.31,32.8,336.38,2075.06,3789.06,41.18,32.82,425,1266,1,,
2535999,1721637695, 2024/7/22 8:41:35,46.37,32.82,336.19,2075.25,3793.95,41.18,32.82,425,1267,1,,
2538000,1721637697, 2024/7/22 8:41:37,46.53,32.84,336.19,2075.25,3793.95,41.18,32.82,425,1268,1,,
2540000,1721637699, 2024/7/22 8:41:39,46.62,32.83,336,2075.25,3793.95,41.18,32.82,425,1269,1,,
2541999,1721637701, 2024/7/22 8:41:41,46.6,32.85,336,2075.62,3793.95,41.18,32.82,425,1270,1,,
2543998,1721637703, 2024/7/22 8:41:43,46.56,32.86,336,2075.81,3793.95,41.18,32.82,425,1271,1,,
2545999,1721637705, 2024/7/22 8:41:45,46.62,32.85,336,2076,3793.95,41.18,32.82,425,1272,1,,
2547999,1721637707, 2024/7/22 8:41:47,46.61,32.88,336,2076,3789.06,41.18,32.82,425,1273,1,,
2549999,1721637709, 2024/7/22 8:41:49,46.64,32.87,336,2076.19,3793.95,41.18,32.82,425,1274,1,,
2551999,1721637711, 2024/7/22 8:41:51,46.57,32.85,336.19,2076.19,3789.06,41.18,32.82,425,1275,1,,
2553999,1721637713, 2024/7/22 8:41:53,46.66,32.86,336.19,2076.56,3793.95,41.18,32.82,425,1276,1,,
2556000,1721637715, 2024/7/22 8:41:55,46.76,32.89,336.19,2076.37,3793.95,41.18,32.82,425,1277,1,,
2558000,1721637717, 2024/7/22 8:41:57,46.73,32.83,336.19,2076.37,3793.95,41.18,32.82,425,1278,1,,
2559998,1721637719, 2024/7/22 8:41:59,46.65,32.86,336.19,2076.56,3789.06,41.18,32.82,425,1279,1,,
2561999,1721637721, 2024/7/22 8:42:1,46.7,32.86,336.19,2076.56,3789.06,41.18,32.82,425,1280,1,,
2563999,1721637723, 2024/7/22 8:42:3,46.56,32.81,336.19,2076.75,3793.95,41.18,32.82,425,1281,1,,
2565999,1721637725, 2024/7/22 8:42:5,46.59,32.86,336.19,2076.94,3793.95,41.18,32.82,425,1282,1,,
2567999,1721637727, 2024/7/22 8:42:7,46.51,32.86,336.19,2076.94,3789.06,41.18,32.82,425,1283,1,,
2569998,1721637729, 2024/7/22 8:42:9,46.49,32.85,336.19,2077.12,3789.06,41.18,32.82,425,1284,1,,
2572000,1721637731, 2024/7/22 8:42:11,46.44,32.84,336.38,2077.31,3793.95,41.18,32.82,425,1285,1,,
2573999,1721637733, 2024/7/22 8:42:13,46.39,32.82,336.38,2077.31,3789.06,41.18,32.82,425,1286,1,,
2575998,1721637735, 2024/7/22 8:42:15,46.4,32.84,336.38,2077.31,3793.95,41.18,32.82,425,1287,1,,
2577998,1721637737, 2024/7/22 8:42:17,46.47,32.83,336.56,2077.5,3789.06,41.18,32.82,425,1288,1,,
2579999,1721637739, 2024/7/22 8:42:19,46.43,32.87,336.56,2077.5,3789.06,41.18,32.82,425,1289,1,,
2582000,1721637741, 2024/7/22 8:42:21,46.5,32.87,336.56,2077.69,3793.95,41.18,32.82,425,1290,1,,
2584000,1721637743, 2024/7/22 8:42:23,46.52,32.88,336.56,2077.5,3793.95,41.18,32.82,425,1291,1,,
2585999,1721637745, 2024/7/22 8:42:25,46.39,32.89,336.56,2077.69,3793.95,41.18,32.82,425,1292,1,,
2587999,1721637747, 2024/7/22 8:42:27,46.33,32.9,336.75,2077.87,3793.95,41.18,32.82,425,1293,1,,
2589999,1721637749, 2024/7/22 8:42:29,46.34,32.9,336.75,2077.87,3793.95,41.18,32.82,425,1294,1,,
2591998,1721637751, 2024/7/22 8:42:31,46.42,32.89,336.75,2077.87,3793.95,41.18,32.82,425,1295,1,,
2593999,1721637753, 2024/7/22 8:42:33,46.36,32.91,336.75,2078.06,3793.95,41.18,32.82,425,1296,1,,
2595998,1721637755, 2024/7/22 8:42:35,46.5,32.95,336.75,2078.44,3793.95,41.18,32.82,425,1297,1,,
2597999,1721637757, 2024/7/22 8:42:37,46.66,32.95,336.75,2078.44,3789.06,41.18,32.82,425,1298,1,,
2599999,1721637759, 2024/7/22 8:42:39,46.72,32.95,336.56,2078.81,3793.95,41.18,32.82,425,1299,1,,
2602000,1721637761, 2024/7/22 8:42:41,46.61,32.95,336.38,2078.62,3793.95,41.18,32.82,425,1300,1,,
2603999,1721637763, 2024/7/22 8:42:43,46.45,32.99,336.19,2078.62,3798.83,41.18,32.82,425,1301,1,,
2605999,1721637765, 2024/7/22 8:42:45,46.35,32.97,336.19,2078.62,3798.83,41.18,32.82,425,1302,1,,
2608000,1721637767, 2024/7/22 8:42:47,46.3,33,336.19,2078.62,3798.83,41.18,32.82,425,1303,1,,
2609999,1721637769, 2024/7/22 8:42:49,46.22,32.99,336.19,2078.81,3793.95,41.18,32.82,425,1304,1,,
2611998,1721637771, 2024/7/22 8:42:51,46.31,33.04,336.19,2078.81,3798.83,41.18,32.82,425,1305,1,,
2613999,1721637773, 2024/7/22 8:42:53,46.31,33.04,336,2078.81,3789.06,41.18,32.82,425,1306,1,,
2615999,1721637775, 2024/7/22 8:42:55,46.3,33.04,336.19,2078.62,3798.83,41.18,32.82,425,1307,1,,
2617999,1721637777, 2024/7/22 8:42:57,46.13,33.06,336,2078.62,3793.95,41.18,32.82,425,1308,1,,
2619999,1721637779, 2024/7/22 8:42:59,46.3,33.09,335.81,2078.81,3789.06,41.18,32.82,425,1309,1,,
2621999,1721637781, 2024/7/22 8:43:1,46.4,33.09,335.63,2078.81,3793.95,41.18,32.82,425,1310,1,,
2623998,1721637783, 2024/7/22 8:43:3,46.29,33.11,335.63,2078.81,3793.95,41.18,32.82,425,1311,1,,
2625998,1721637785, 2024/7/22 8:43:5,46.09,33.09,335.63,2079,3793.95,41.18,32.82,425,1312,1,,
2627999,1721637787, 2024/7/22 8:43:7,45.99,33.12,335.63,2078.81,3793.95,41.18,32.82,425,1313,1,,
2629998,1721637789, 2024/7/22 8:43:9,45.75,33.13,335.63,2079,3793.95,41.18,32.82,425,1314,1,,
2632000,1721637791, 2024/7/22 8:43:11,45.58,33.11,335.63,2079,3793.95,41.18,32.82,425,1315,1,,
2634000,1721637793, 2024/7/22 8:43:13,45.61,33.1,335.63,2079,3789.06,41.18,32.82,425,1316,1,,
2636000,1721637795, 2024/7/22 8:43:15,45.58,33.12,335.81,2079.19,3793.95,41.18,32.82,425,1317,1,,
2638000,1721637797, 2024/7/22 8:43:17,45.67,33.12,335.81,2079.37,3789.06,41.18,32.82,425,1318,1,,
2639998,1721637799, 2024/7/22 8:43:19,45.71,33.16,335.81,2079.37,3793.95,41.18,32.82,425,1319,1,,
2641998,1721637801, 2024/7/22 8:43:21,45.73,33.15,335.81,2079.37,3793.95,41.18,32.82,425,1320,1,,
2643999,1721637803, 2024/7/22 8:43:23,45.76,33.15,335.81,2079.56,3793.95,41.18,32.82,425,1321,1,,
2645999,1721637805, 2024/7/22 8:43:25,45.8,33.13,335.81,2079.56,3793.95,41.18,32.82,425,1322,1,,
2647999,1721637807, 2024/7/22 8:43:27,45.96,33.16,335.81,2079.56,3793.95,41.18,32.82,425,1323,1,,
2649999,1721637809, 2024/7/22 8:43:29,45.94,33.14,335.63,2079.75,3793.95,41.18,32.82,425,1324,1,,
2651999,1721637811, 2024/7/22 8:43:31,45.85,33.15,335.63,2079.56,3793.95,41.18,32.82,425,1325,1,,
2653999,1721637813, 2024/7/22 8:43:33,45.77,33.13,335.81,2079.56,3793.95,41.18,32.82,425,1326,1,,
2656000,1721637815, 2024/7/22 8:43:35,45.78,33.13,335.63,2079.75,3793.95,41.18,32.82,425,1327,1,,
2657998,1721637817, 2024/7/22 8:43:37,45.86,33.14,335.63,2079.75,3789.06,41.18,32.82,425,1328,1,,
2659999,1721637819, 2024/7/22 8:43:39,45.94,33.17,335.81,2079.94,3793.95,41.18,32.82,425,1329,1,,
2662000,1721637821, 2024/7/22 8:43:41,46.02,33.18,335.81,2079.94,3789.06,41.18,32.82,425,1330,1,,
2664000,1721637823, 2024/7/22 8:43:43,46.1,33.17,335.81,2079.94,3793.95,41.18,32.82,425,1331,1,,
2666000,1721637825, 2024/7/22 8:43:45,46.1,33.14,335.63,2079.56,3793.95,41.18,32.82,425,1332,1,,
2668000,1721637827, 2024/7/22 8:43:47,46.08,33.12,335.63,2079.56,3789.06,41.18,32.82,425,1333,1,,
2670000,1721637829, 2024/7/22 8:43:49,46.04,33.11,335.63,2079.37,3793.95,41.18,32.82,425,1334,1,,
2671998,1721637831, 2024/7/22 8:43:51,46.05,33.12,335.63,2079.37,3789.06,41.18,32.82,425,1335,1,,
2673999,1721637833, 2024/7/22 8:43:53,45.96,33.1,335.44,2079.37,3793.95,41.18,32.82,425,1336,1,,
2676000,1721637835, 2024/7/22 8:43:55,45.88,33.12,335.44,2079.75,3793.95,41.18,32.82,425,1337,1,,
2677999,1721637837, 2024/7/22 8:43:57,45.9,33.14,335.25,2079.94,3793.95,41.18,32.82,425,1338,1,,
2680000,1721637839, 2024/7/22 8:43:59,45.84,33.08,335.25,2080.12,3793.95,41.18,32.82,425,1339,1,,
2681999,1721637841, 2024/7/22 8:44:1,45.79,33.13,335.25,2080.12,3798.83,41.18,32.82,425,1340,1,,
2684000,1721637843, 2024/7/22 8:44:3,45.8,33.13,335.81,2080.69,3774.41,41.18,33.18,425,1341,1,,
2685999,1721637845, 2024/7/22 8:44:5,45.84,33.12,335.63,2080.69,3681.64,41.18,33.18,425,1342,1,,
2688000,1721637847, 2024/7/22 8:44:7,45.9,33.15,335.63,2080.87,3681.64,41.18,33.18,425,1343,1,,
2689998,1721637849, 2024/7/22 8:44:9,45.99,33.13,335.44,2081.25,3686.52,41.18,33.18,425,1344,1,,
2691999,1721637851, 2024/7/22 8:44:11,45.98,33.14,335.44,2081.25,3681.64,41.18,33.18,425,1345,1,,
2693999,1721637853, 2024/7/22 8:44:13,46.15,33.17,335.44,2081.44,3686.52,41.18,33.18,425,1346,1,,
2695999,1721637855, 2024/7/22 8:44:15,46.25,33.18,335.44,2081.44,3691.41,41.18,33.18,425,1347,1,,
2697999,1721637857, 2024/7/22 8:44:17,46.29,33.18,334.69,2081.06,3793.95,41.18,33.18,425,1348,1,,
2700000,1721637859, 2024/7/22 8:44:19,46.22,33.18,334.88,2081.06,3789.06,41.18,33.18,425,1349,1,,
2701999,1721637861, 2024/7/22 8:44:21,46.31,33.21,334.69,2081.25,3789.06,41.18,33.18,425,1350,1,,
2703998,1721637863, 2024/7/22 8:44:23,46.26,33.18,334.5,2081.44,3793.95,39.73,33.18,421,1351,1,,
2705999,1721637865, 2024/7/22 8:44:25,46.24,33.19,334.5,2081.25,3798.83,39.73,33.18,421,1352,1,,
2707999,1721637867, 2024/7/22 8:44:27,46.27,33.21,334.5,2081.25,3793.95,39.73,33.18,421,1353,1,,
2709999,1721637869, 2024/7/22 8:44:29,46.28,33.21,334.5,2081.44,3793.95,39.73,33.18,421,1354,1,,
2711999,1721637871, 2024/7/22 8:44:31,46.34,33.21,334.5,2081.44,3789.06,39.73,33.18,421,1355,1,,
2713999,1721637873, 2024/7/22 8:44:33,46.37,33.23,334.5,2081.62,3793.95,39.73,33.18,421,1356,1,,
2715999,1721637875, 2024/7/22 8:44:35,46.47,33.24,334.5,2081.62,3793.95,39.73,33.18,421,1357,1,,
2717999,1721637877, 2024/7/22 8:44:37,46.41,33.23,334.5,2081.62,3798.83,39.73,33.18,421,1358,1,,
2720000,1721637879, 2024/7/22 8:44:39,46.37,33.24,334.5,2081.81,3793.95,39.73,33.18,421,1359,1,,
2721999,1721637881, 2024/7/22 8:44:41,46.26,33.24,334.31,2081.81,3793.95,39.73,33.18,421,1360,1,,
2723998,1721637883, 2024/7/22 8:44:43,46.29,33.23,334.31,2081.81,3793.95,39.73,33.18,421,1361,1,,
2725999,1721637885, 2024/7/22 8:44:45,46.28,33.23,334.31,2082.19,3798.83,39.73,33.18,421,1362,1,,
2727999,1721637887, 2024/7/22 8:44:47,46.25,33.24,334.5,2082.19,3798.83,39.73,33.18,421,1363,1,,
2729999,1721637889, 2024/7/22 8:44:49,46.22,33.24,334.5,2082,3789.06,39.73,33.18,421,1364,1,,
2731999,1721637891, 2024/7/22 8:44:51,46.19,33.25,334.5,2082.19,3789.06,39.73,33.18,421,1365,1,,
2734000,1721637893, 2024/7/22 8:44:53,46.23,33.27,334.31,2082.19,3798.83,39.73,33.18,421,1366,1,,
2735998,1721637895, 2024/7/22 8:44:55,46.23,33.25,334.31,2082.19,3789.06,39.73,33.18,421,1367,1,,
2737998,1721637897, 2024/7/22 8:44:57,46.17,33.27,334.31,2082.37,3793.95,39.73,33.18,421,1368,1,,
2739998,1721637899, 2024/7/22 8:44:59,46.22,33.27,334.13,2082.56,3793.95,39.73,33.18,421,1369,1,,
2742000,1721637901, 2024/7/22 8:45:1,46.34,33.28,334.13,2082.56,3789.06,39.73,33.18,421,1370,1,,
2743999,1721637903, 2024/7/22 8:45:3,46.32,33.28,334.13,2082.56,3793.95,39.73,33.18,421,1371,1,,
2745999,1721637905, 2024/7/22 8:45:5,46.31,33.26,334.13,2082.75,3793.95,39.73,33.18,421,1372,1,,
2748000,1721637907, 2024/7/22 8:45:7,46.29,33.28,334.13,2082.75,3789.06,39.73,33.18,421,1373,1,,
2749999,1721637909, 2024/7/22 8:45:9,46.2,33.28,334.31,2082.56,3793.95,39.73,33.18,421,1374,1,,
2752000,1721637911, 2024/7/22 8:45:11,46.22,33.31,334.31,2082.75,3789.06,39.73,33.18,421,1375,1,,
2754000,1721637913, 2024/7/22 8:45:13,46.21,33.33,334.31,2082.75,3793.95,39.73,33.18,421,1376,1,,
2755999,1721637915, 2024/7/22 8:45:15,46.24,33.3,334.31,2082.75,3793.95,39.73,33.18,421,1377,1,,
2757999,1721637917, 2024/7/22 8:45:17,46.18,33.33,334.31,2082.94,3789.06,39.73,33.18,421,1378,1,,
2759999,1721637919, 2024/7/22 8:45:19,46.19,33.34,334.31,2083.12,3798.83,39.73,33.18,421,1379,1,,
2761999,1721637921, 2024/7/22 8:45:21,46.32,33.36,334.31,2083.31,3793.95,39.73,33.18,421,1380,1,,
2764000,1721637923, 2024/7/22 8:45:23,46.41,33.36,334.31,2083.5,3793.95,39.73,33.18,421,1381,1,,
2765999,1721637925, 2024/7/22 8:45:25,46.54,33.36,334.13,2083.5,3793.95,39.73,33.18,421,1382,1,,
2767998,1721637928, 2024/7/22 8:45:28,46.47,33.35,334.31,2083.5,3793.95,39.73,33.18,421,1383,1,,
2769998,1721637930, 2024/7/22 8:45:30,46.52,33.38,334.31,2083.69,3793.95,39.73,33.18,421,1384,1,,
2771999,1721637932, 2024/7/22 8:45:32,46.62,33.38,334.5,2083.87,3798.83,39.73,33.18,421,1385,1,,
2773998,1721637934, 2024/7/22 8:45:34,46.63,33.38,334.5,2083.87,3793.95,39.73,33.18,421,1386,1,,
2775999,1721637936, 2024/7/22 8:45:36,46.65,33.38,334.5,2083.87,3793.95,39.73,33.18,421,1387,1,,
2777999,1721637938, 2024/7/22 8:45:38,46.57,33.38,334.5,2084.06,3793.95,39.73,33.18,421,1388,1,,
2779999,1721637940, 2024/7/22 8:45:40,46.58,33.4,334.5,2084.06,3793.95,39.73,33.18,421,1389,1,,
2782000,1721637942, 2024/7/22 8:45:42,46.55,33.4,334.5,2084.25,3793.95,39.73,33.18,421,1390,1,,
2784000,1721637944, 2024/7/22 8:45:44,46.55,33.4,334.5,2084.44,3793.95,39.73,33.18,421,1391,1,,
2785999,1721637946, 2024/7/22 8:45:46,46.52,33.41,334.5,2084.62,3793.95,39.73,33.18,421,1392,1,,
2787999,1721637948, 2024/7/22 8:45:48,46.51,33.42,334.69,2084.62,3789.06,39.73,33.18,421,1393,1,,
2789999,1721637950, 2024/7/22 8:45:50,46.53,33.44,334.69,2084.44,3798.83,39.73,33.18,421,1394,1,,
2791998,1721637952, 2024/7/22 8:45:52,46.49,33.42,334.5,2084.81,3798.83,39.73,33.18,421,1395,1,,
2793999,1721637954, 2024/7/22 8:45:54,46.43,33.47,334.5,2084.62,3793.95,39.73,33.18,421,1396,1,,
2796000,1721637956, 2024/7/22 8:45:56,46.35,33.47,334.5,2084.81,3798.83,39.73,33.18,421,1397,1,,
2797999,1721637958, 2024/7/22 8:45:58,46.41,33.5,334.5,2085,3793.95,39.73,33.18,421,1398,1,,
2800000,1721637960, 2024/7/22 8:46:0,46.43,33.49,334.31,2085,3793.95,39.73,33.18,421,1399,1,,
2801999,1721637962, 2024/7/22 8:46:2,46.41,33.48,334.31,2085.19,3798.83,39.73,33.18,421,1400,1,,
2803999,1721637964, 2024/7/22 8:46:4,46.42,33.51,334.31,2085,3793.95,39.73,33.18,421,1401,1,,
2805999,1721637966, 2024/7/22 8:46:6,46.34,33.49,334.31,2085.19,3793.95,39.73,33.18,421,1402,1,,
2807999,1721637968, 2024/7/22 8:46:8,46.41,33.47,334.31,2085.37,3793.95,39.73,33.18,421,1403,1,,
2809999,1721637970, 2024/7/22 8:46:10,46.46,33.5,334.13,2085.37,3793.95,39.73,33.18,421,1404,1,,
2811999,1721637972, 2024/7/22 8:46:12,46.49,33.53,334.13,2085.37,3793.95,39.73,33.18,421,1405,1,,
2814000,1721637974, 2024/7/22 8:46:14,46.27,33.52,334.13,2085.19,3793.95,39.73,33.18,421,1406,1,,
2815998,1721637976, 2024/7/22 8:46:16,46.04,33.52,334.13,2085.19,3798.83,39.73,33.18,421,1407,1,,
2817998,1721637978, 2024/7/22 8:46:18,45.95,33.53,334.13,2085.37,3789.06,39.73,33.18,421,1408,1,,
2819999,1721637980, 2024/7/22 8:46:20,45.94,33.52,333.94,2085.56,3793.95,39.73,33.18,421,1409,1,,
2822000,1721637982, 2024/7/22 8:46:22,46.04,33.56,334.13,2085.75,3793.95,39.73,33.18,421,1410,1,,
2823999,1721637984, 2024/7/22 8:46:24,45.98,33.53,333.94,2085.94,3793.95,39.73,33.18,421,1411,1,,
2825999,1721637986, 2024/7/22 8:46:26,45.95,33.55,334.13,2085.94,3793.95,39.73,33.18,421,1412,1,,
2828000,1721637988, 2024/7/22 8:46:28,45.84,33.55,333.94,2085.75,3793.95,39.73,33.18,421,1413,1,,
2830000,1721637990, 2024/7/22 8:46:30,45.5,33.55,333.94,2085.75,3793.95,39.73,33.18,421,1414,1,,
2831998,1721637992, 2024/7/22 8:46:32,45.4,33.53,333.94,2085.75,3793.95,39.73,33.18,421,1415,1,,
2833999,1721637994, 2024/7/22 8:46:34,45.33,33.52,333.94,2085.75,3793.95,39.73,33.18,421,1416,1,,
2835998,1721637996, 2024/7/22 8:46:36,45.22,33.53,333.75,2085.56,3793.95,39.73,33.18,421,1417,1,,
2837999,1721637998, 2024/7/22 8:46:38,45.05,33.55,333.75,2085.56,3789.06,39.73,33.18,421,1418,1,,
2839999,1721638000, 2024/7/22 8:46:40,44.89,33.55,333.75,2085.56,3793.95,39.73,33.18,421,1419,1,,
2841999,1721638002, 2024/7/22 8:46:42,45.01,33.59,333.75,2085.56,3793.95,39.73,33.18,421,1420,1,,
2843999,1721638004, 2024/7/22 8:46:44,45.13,33.58,333.56,2085.37,3793.95,39.73,33.18,421,1421,1,,
2845999,1721638006, 2024/7/22 8:46:46,45.01,33.59,333.56,2085.37,3793.95,39.73,33.18,421,1422,1,,
2848000,1721638008, 2024/7/22 8:46:48,44.72,33.56,333.56,2085.19,3798.83,39.73,33.18,421,1423,1,,
2849999,1721638010, 2024/7/22 8:46:50,44.36,33.58,333.56,2085.19,3793.95,39.73,33.18,421,1424,1,,
2852000,1721638012, 2024/7/22 8:46:52,44.33,33.59,333.38,2085,3793.95,39.73,33.18,421,1425,1,,
2853999,1721638014, 2024/7/22 8:46:54,44.41,33.6,333.56,2085,3798.83,39.73,33.18,421,1426,1,,
2855999,1721638016, 2024/7/22 8:46:56,44.54,33.61,333.38,2085.19,3798.83,39.73,33.18,421,1427,1,,
2857999,1721638018, 2024/7/22 8:46:58,44.64,33.61,333.38,2085.19,3789.06,39.73,33.18,421,1428,1,,
2859999,1721638020, 2024/7/22 8:47:0,44.71,33.61,333.38,2085.37,3793.95,39.73,33.18,421,1429,1,,
2861999,1721638022, 2024/7/22 8:47:2,44.65,33.61,333.38,2085.37,3793.95,39.73,33.18,421,1430,1,,
2864000,1721638024, 2024/7/22 8:47:4,44.66,33.63,333.75,2085.94,3774.41,39.73,33.61,421,1431,1,,
2865999,1721638026, 2024/7/22 8:47:6,44.68,33.62,333.75,2086.13,3681.64,39.73,33.61,421,1432,1,,
2867999,1721638028, 2024/7/22 8:47:8,44.66,33.63,333.56,2086.31,3681.64,39.73,33.61,421,1433,1,,
2869998,1721638030, 2024/7/22 8:47:10,44.69,33.6,333.56,2086.5,3686.52,39.73,33.61,421,1434,1,,
2871999,1721638032, 2024/7/22 8:47:12,44.75,33.64,333.56,2086.5,3686.52,39.73,33.61,421,1435,1,,
2873999,1721638034, 2024/7/22 8:47:14,44.66,33.65,333.56,2086.69,3686.52,39.73,33.61,421,1436,1,,
2876000,1721638036, 2024/7/22 8:47:16,44.64,33.68,333.56,2086.87,3691.41,39.73,33.61,421,1437,1,,
2878000,1721638038, 2024/7/22 8:47:18,44.59,33.66,333,2086.5,3798.83,39.73,33.61,421,1438,1,,
2879998,1721638040, 2024/7/22 8:47:20,44.64,33.64,332.81,2086.31,3793.95,39.73,33.61,421,1439,1,,
2881999,1721638042, 2024/7/22 8:47:22,44.69,33.62,332.81,2086.31,3793.95,39.73,33.61,421,1440,1,,
2883999,1721638044, 2024/7/22 8:47:24,44.65,33.63,332.81,2086.5,3798.83,38.87,33.61,425,1441,1,,
2886000,1721638046, 2024/7/22 8:47:26,44.73,33.64,332.81,2086.69,3798.83,38.87,33.61,425,1442,1,,
2887999,1721638048, 2024/7/22 8:47:28,44.8,33.65,332.81,2086.69,3793.95,38.87,33.61,425,1443,1,,
2889999,1721638050, 2024/7/22 8:47:30,44.63,33.61,332.63,2086.87,3798.83,38.87,33.61,425,1444,1,,
2891999,1721638052, 2024/7/22 8:47:32,44.56,33.63,332.63,2086.5,3798.83,38.87,33.61,425,1445,1,,
2894000,1721638054, 2024/7/22 8:47:34,44.44,33.64,332.44,2086.69,3793.95,38.87,33.61,425,1446,1,,
2895998,1721638056, 2024/7/22 8:47:36,44.39,33.64,332.44,2086.69,3793.95,38.87,33.61,425,1447,1,,
2897999,1721638058, 2024/7/22 8:47:38,44.42,33.66,332.25,2086.87,3793.95,38.87,33.61,425,1448,1,,
